0.0,0.6693209810625798
0.5,0.1052810286756839
1.0,0.5963067195241497
1.5,0.4732029699499106
2.0,0.546463551496885
2.5,0.9499365472827079
3.0,0.6052913613288479
3.5,0.8836562534200798
4.0,0.312304343770199
4.5,0.5554495571416359
5.0,0.8532087795660283
5.5,0.07798925527725309
6.0,0.3536044513991633
6.5,0.8893071720584227
7.0,0.4915533861469922
7.5,0.2945490947822439
8.0,0.7380192090890301
8.5,0.9804711285682327
9.0,0.2756800670715249
9.5,0.3521601929577083
10.0,0.07158482578603298
10.5,0.16017903966298164
11.0,0.7038904420461849
11.5,0.6079428872452989
12.0,0.2675430116936143
12.5,0.9164716795676643
13.0,0.45508834549044386
13.5,0.8024405588696293
14.0,0.8288964053051701
