0.0,0.1653291964374819
0.5,0.7142764135959794
1.0,0.5586009766226737
1.5,0.5038606346102881
2.0,0.4650508201322048
2.5,0.17707770592306293
3.0,0.27767407379029907
3.5,0.9613433801534665
4.0,0.21460504573721118
4.5,0.9426757259551339
5.0,0.1849591744311887
5.5,0.8287903565436587
6.0,0.2921563521226419
6.5,0.7352043057711746
7.0,0.6406667761486471
7.5,0.8960375192824089
8.0,0.9801973634550281
8.5,0.9062577695199308
9.0,0.6120174862755324
9.5,0.24515157116208042
10.0,0.5473927467766498
10.5,0.07063541395368866
11.0,0.32020191290654276
11.5,0.4319496644217713
12.0,0.9195838477129574
12.5,0.04260228991686765
13.0,0.41316183488643066
13.5,0.324957110570956
14.0,0.7727881789527453
