0.0,0.6188179519951813
0.5,0.5299472139895718
1.0,0.829784547577874
1.5,0.7111036323603587
2.0,0.24356872674974317
2.5,0.7230202319314447
3.0,0.6368083376381772
3.5,0.030054697104682004
4.0,0.12376299397383472
4.5,0.939889091034747
5.0,0.7710585826273412
5.5,0.8831239319004306
6.0,0.8781922981982954
6.5,0.4319110977217193
7.0,0.6025115791775605
7.5,0.402259426337225
8.0,0.5507335825762767
8.5,0.05059063700148714
9.0,0.04788297883518133
9.5,0.008708223129181625
10.0,0.7173723004540407
10.5,0.07694690946176808
11.0,0.12414482340564648
11.5,0.8330225103973155
12.0,0.37034586753331566
12.5,0.8534013450399507
13.0,0.8791893217194888
13.5,0.43255647181709656
14.0,0.6184593723272691
