0.0,0.1739878375906988
0.5,0.6392438197050198
1.0,0.597266375585428
1.5,0.3290379120304193
2.0,0.6611029310868645
2.5,0.0011463689470380123
3.0,0.005962160536031935
3.5,0.010678272096204866
4.0,0.8443688773765168
4.5,0.42142664940332475
5.0,0.3632473242302987
5.5,0.8086722119180845
6.0,0.924883447405213
6.5,0.10806184338218505
7.0,0.006229658025837526
7.5,0.7578059475340742
8.0,0.7525062695294014
8.5,0.13307856141955232
9.0,0.030410831825840368
9.5,0.040728452738331256
10.0,0.14605800845750871
10.5,0.8626118995599248
11.0,0.12729645932279943
11.5,0.10209155575914852
12.0,0.3255358976470417
12.5,0.06945151113162362
13.0,0.740967818857925
13.5,0.6276678517252653
14.0,0.8029099981134178
