0.0,0.5159098772181839
0.5,0.008679737601985815
1.0,0.2080933560414162
1.5,0.23125001808100487
2.0,0.7907276868132604
2.5,0.9385661228355948
3.0,0.7549375447809671
3.5,0.024176095220466376
4.0,0.3918772013255072
4.5,0.9421825920801563
5.0,0.05743470659945704
5.5,0.05074709343845141
6.0,0.7389445582699474
6.5,0.23212881770089067
7.0,0.6732100196061532
7.5,0.04816612719742064
8.0,0.6180790912102626
8.5,0.34883472829827455
9.0,0.17311508467064196
9.5,0.3083200777658517
10.0,0.3080305962136345
10.5,0.16614377729876972
11.0,0.12583687999136928
11.5,0.8914918391589554
12.0,0.4269603884133084
12.5,0.04191721073679544
13.0,0.7131220045657362
13.5,0.6718402744538685
14.0,0.8172502316822592
